      0  1.87848177e+000  6.30296757e+000  1.97627375e+000
      0  2.89069947e+000  -4.64725971e+000  2.18146280e+000
      0  2.93854464e+000  -3.88026197e+000  2.77578722e+000
      0  6.36788405e+000  3.98601407e+000  1.90269307e+000
      0  -3.94381104e+000  -5.37056492e+000  -2.13463728e+000
      0  3.60730297e-001  -2.74035962e+000  7.70637316e-001
      0  1.56370599e+000  1.64309851e+000  2.27991101e+000
      0  6.30892807e+000  6.75457678e+000  6.07789992e+000
      0  2.56239552e+000  -6.38313348e+000  -1.41070951e-001
      0  6.44773851e-003  -2.67852624e+000  6.00955836e+000
      0  -1.30770880e+000  1.76310163e+000  6.28629910e+000
      0  6.75663611e-001  6.64736597e+000  1.87830620e+000
      0  1.35195548e-001  6.86393563e+000  -5.77349722e+000
      0  3.54336048e+000  -4.97947863e+000  5.15128260e+000
      0  2.77553167e+000  1.26320905e+000  1.47604325e+000
      0  4.64426541e-001  1.53758940e-001  1.04157246e+000
      0  2.48838452e-001  -5.25480857e+000  -3.43944447e+000
      0  2.58462934e+000  1.33821435e+000  -3.77213266e+000
      0  -4.97285279e+000  -9.34579451e-001  -3.23531057e+000
      0  -3.31414734e+000  6.09357192e+000  -6.80735618e+000
      0  -3.63285894e+000  -5.14942606e+000  1.59627443e+000
      0  4.56862323e+000  6.22652609e+000  4.23157933e+000
      0  -1.82803080e+000  -7.43183110e-001  4.65573218e+000
      0  4.05233073e-001  3.72354707e-001  -3.95722636e-001
      0  -2.42823589e-001  1.93432667e+000  -1.16778476e+000
      0  4.58428593e+000  -5.71097731e+000  -2.80123113e+000
      0  2.16619222e+000  6.00562052e-001  -6.23354881e+000
      0  -6.63141803e+000  3.07166885e+000  -2.15472462e+000
      0  -6.88558113e+000  -6.65910703e+000  -5.21967639e+000
      0  -2.14225147e+000  -1.26561669e+000  -3.53597348e-001
      0  2.22827397e+000  5.12563626e+000  5.23173654e-001
      0  -6.76277139e+000  -3.10104637e+000  4.66328278e+000
      0  -6.91063212e+000  6.56678974e+000  5.70828814e+000
      0  3.79360217e+000  1.70839920e+000  3.17953265e+000
      0  -3.61190371e+000  -6.46160185e+000  4.10122811e+000
      0  1.13411759e+000  -5.56765798e+000  1.65567076e-001
      0  -9.10338887e-001  6.22242151e+000  6.75225407e+000
      0  7.17396983e-002  3.71615870e+000  -2.85162558e+000
      0  -4.95844882e+000  2.71366852e+000  9.79606642e-001
      0  -6.80513337e+000  4.32320294e+000  4.52937436e+000
      0  3.86614644e+000  6.35301996e+000  -2.53941054e+000
      0  -6.76709252e+000  -3.31791308e+000  6.03521545e+000
      0  1.72910980e+000  -5.27114328e+000  6.12350307e+000
      0  -5.48838100e+000  1.07654432e+000  2.59122283e+000
      0  1.35890320e+000  2.78057217e+000  -7.48700469e-001
      0  -1.96202243e+000  -3.37322411e+000  -2.65588674e+000
      0  -2.79351792e+000  -4.86092271e+000  5.34439527e+000
